# Monitor 2D Intensity, Format: matrix  (weight):   50 bins: y/cm   50 bins: y-divergence/deg
# Data y        F(x,y)
   -1.5500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.08054e+02  6.62297e+02  3.77401e+02  5.19862e+02  5.42068e+02  4.79325e+02  4.93620e+02  1.99564e+03  8.06552e+02  2.66266e+03  1.14975e+03  1.02543e+03  8.67694e+02  1.31888e+03  3.61902e+03  2.86840e+03  2.41386e+03  1.35580e+03  1.84283e+03  6.52966e+02  8.81491e+02  2.29741e+03  2.81611e+03  1.39332e+03  2.13682e+03  4.52584e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
   -1.4500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.95902e+02  4.39535e+02  4.56006e+02  7.31802e+02  5.11225e+02  9.30034e+02  6.16279e+02  1.45480e+03  1.13533e+03  9.36866e+02  1.68288e+03  1.78377e+03  3.40395e+03  3.32260e+03  2.00295e+03  8.80645e+02  9.76974e+02  1.71718e+03  4.73782e+03  1.61220e+03  4.87777e+03  2.19583e+03  3.19003e+03  1.25338e+03  4.49248e+03  2.28235e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
   -1.3500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.28119e+01  6.00921e+02  9.22759e+02  1.58269e+03  8.87303e+02  7.83931e+02  2.01808e+03  1.51009e+03  1.96242e+03  2.13960e+03  2.07156e+03  2.51315e+03  1.53120e+03  2.83230e+03  1.75870e+03  1.99375e+03  4.12226e+03  4.09915e+03  4.34803e+03  8.08864e+03  5.42578e+03  3.99258e+03  2.08731e+03  9.24086e+02  2.32090e+03  4.13349e+01  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
   -1.2500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.93751e+02  6.31220e+02  1.16502e+03  6.33234e+02  1.62252e+03  1.30918e+03  2.74559e+03  1.20626e+03  1.27731e+03  1.59259e+03  4.25293e+03  3.84888e+03  4.62444e+03  1.32438e+03  1.74353e+03  3.05394e+03  3.19064e+03  2.36885e+03  1.86145e+03  1.42903e+03  2.58209e+03  2.77579e+03  1.17767e+03  2.07993e+03  1.66085e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
   -1.1500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  6.25217e+02  8.50349e+02  1.06291e+03  9.10088e+02  2.00806e+03  1.97238e+03  1.48062e+03  1.25472e+03  4.10024e+03  4.05647e+03  2.53288e+03  1.87518e+03  1.94152e+03  2.83719e+03  1.74976e+03  3.41828e+03  2.44111e+02  2.74309e+03  4.34389e+03  4.14558e+03  3.83659e+03  1.27987e+03  1.72576e+03  3.05804e+03  4.43257e+03  8.04388e+01  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
   -1.0500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.66753e-02  5.15339e+02  8.16693e+02  5.41825e+02  2.67165e+03  1.92028e+03  2.26976e+03  1.86137e+03  3.80872e+03  1.64373e+03  1.84994e+03  1.35074e+03  3.50379e+03  2.73042e+03  5.61250e+03  5.07983e+03  3.73609e+03  3.52986e+03  1.95625e+03  1.84483e+03  2.01826e+03  2.47917e+03  3.21699e+03  3.35338e+03  2.96997e+03  3.49186e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
   -0.9500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.14483e+02  1.62494e+03  1.94613e+03  2.81590e+03  1.65172e+03  2.13172e+03  1.80731e+03  1.27116e+03  2.64670e+03  1.66535e+03  4.35428e+03  2.84150e+03  2.87594e+03  3.77613e+03  2.55429e+03  3.25993e+03  1.73336e+03  6.54626e+03  2.55252e+03  2.01717e+03  2.57360e+03  3.07279e+03  4.98585e+02  1.59137e+03  6.37523e+02  2.93495e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
   -0.8500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.92374e+02  1.65115e+03  1.43909e+03  1.28343e+03  2.13623e+03  2.88239e+03  2.16872e+03  2.27576e+03  6.82592e+03  2.19254e+03  5.11806e+03  2.74206e+03  1.95001e+03  6.36052e+03  5.04627e+03  3.50249e+03  3.20652e+03  5.52554e+03  6.66288e+03  4.06650e+03  4.14028e+03  4.07635e+03  2.26501e+03  1.45342e+03  3.06797e+03  6.73978e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
   -0.7500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  9.50460e+02  1.89758e+03  1.89306e+03  1.46266e+03  3.88771e+03  4.28020e+03  5.00575e+03  2.92413e+03  2.57555e+03  4.50637e+03  7.34251e+03  7.51470e+03  3.27907e+03  3.74450e+03  4.85220e+03  3.86771e+03  4.40739e+03  1.84050e+03  3.43155e+03  3.01356e+03  4.62833e+03  2.30624e+03  5.23403e+03  4.27508e+03  2.93566e+03  3.53982e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
   -0.6500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.09738e+02  1.83848e+03  3.53709e+03  3.67731e+03  2.23459e+03  1.84390e+03  3.75428e+03  2.76784e+03  6.41305e+03  4.28638e+03  4.47891e+03  6.89703e+03  3.99041e+03  2.87101e+03  5.24835e+03  4.65949e+03  7.23508e+03  3.34104e+03  5.58809e+03  8.04928e+03  4.91791e+03  2.32794e+03  1.21429e+03  3.14287e+03  1.38501e+03  2.86819e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
   -0.5500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.62701e+03  3.05259e+03  3.04709e+03  1.72841e+03  2.46775e+03  1.33005e+03  5.83937e+03  2.93981e+03  9.92120e+03  3.50139e+03  5.04554e+03  3.08355e+03  6.99133e+03  7.14671e+03  4.42160e+03  4.17799e+03  9.37585e+03  1.64121e+03  4.25896e+03  4.77774e+03  5.55099e+03  8.12001e+03  2.98822e+03  3.32689e+03  2.03185e+03  4.78094e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
   -0.4500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  8.40244e+02  2.33651e+03  4.07919e+03  1.21574e+03  4.59721e+03  5.20975e+03  1.47889e+03  3.91308e+03  6.69372e+03  7.69410e+03  6.49891e+03  7.46794e+03  8.15120e+03  4.96536e+03  6.69873e+03  8.22447e+03  5.29422e+03  7.38759e+03  8.65629e+03  3.61388e+03  2.88263e+03  2.29017e+03  1.51151e+03  4.23326e+03  2.81450e+03  1.36302e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
   -0.3500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.65624e+00  1.14178e+03  2.40521e+03  3.76986e+03  4.30873e+03  2.80551e+03  3.66900e+03  2.54599e+03  4.10661e+03  2.94715e+03  5.65294e+03  4.11740e+03  8.59510e+03  7.34820e+03  9.15096e+03  6.22656e+03  4.01088e+03  8.81960e+03  5.22251e+03  5.38239e+03  2.02681e+03  3.49224e+03  3.76601e+03  2.48939e+03  3.31541e+03  3.70146e+03  2.40999e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
   -0.2500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.95711e+03  4.27472e+03  3.62332e+03  2.41773e+03  3.02364e+03  3.44747e+03  4.79991e+03  7.39916e+03  4.46897e+03  8.45354e+03  4.88589e+03  1.08560e+04  7.14754e+03  7.49397e+03  9.31085e+03  6.83392e+03  4.44816e+03  4.61373e+03  8.74862e+03  3.00449e+03  5.23506e+03  4.52517e+03  6.61845e+03  1.75459e+03  2.80924e+03  1.07419e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
   -0.1500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.63104e+02  3.85170e+03  3.65846e+03  3.12874e+03  1.99358e+03  3.95260e+03  5.54920e+03  3.51033e+03  2.40263e+03  7.46115e+03  6.72146e+03  6.86028e+03  6.08086e+03  1.02497e+04  6.08861e+03  7.43017e+03  4.31827e+03  6.09049e+03  6.06777e+03  4.93428e+03  6.11559e+03  4.85682e+03  6.66687e+03  2.37896e+03  1.97071e+03  2.97673e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
   -0.0500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.66156e+03  2.28672e+02  2.48769e+03  7.60865e+03  5.63433e+03  6.41437e+03  9.48525e+03  7.25085e+03  4.52835e+03  7.89633e+03  1.52106e+04  4.73278e+03  1.20666e+04  7.31708e+03  4.37841e+03  2.12492e+03  2.59468e+03  4.65749e+03  6.39738e+03  5.32576e+03  5.90056e+03  5.15953e+03  4.35118e+03  3.65785e+03  2.60824e+03  3.44817e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
    0.0500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  4.19483e+02  2.32344e+03  3.10354e+03  1.42262e+03  1.97326e+03  7.45174e+03  4.51715e+03  5.01011e+03  6.79482e+03  6.76449e+03  8.30452e+03  6.52785e+03  5.92711e+03  5.11495e+03  7.23659e+03  8.59248e+03  6.15727e+03  5.96961e+03  5.04346e+03  5.78138e+03  4.75867e+03  8.57628e+03  5.48809e+03  5.21144e+03  3.55467e+03  1.26588e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
    0.1500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.14682e+03  2.13383e+03  3.57933e+03  3.24949e+03  4.14866e+03  5.06100e+03  7.14212e+03  6.23054e+03  3.55852e+03  1.02923e+04  8.45229e+03  3.55454e+03  5.81249e+03  7.33604e+03  6.12790e+03  5.35381e+03  5.15035e+03  5.53505e+03  4.22688e+03  3.97825e+03  5.23136e+03  2.12200e+03  4.50503e+03  2.88977e+03  2.61686e+03  9.72958e+01  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
    0.2500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.98867e+02  2.45620e+03  1.50709e+03  3.42774e+03  3.74712e+03  5.98102e+03  8.50879e+03  3.69611e+03  5.02625e+03  6.77480e+03  8.48615e+03  5.77088e+03  6.88067e+03  7.20426e+03  6.28512e+03  6.24315e+03  6.22122e+03  5.92710e+03  2.82846e+03  6.76669e+03  8.66886e+03  1.79409e+03  3.54787e+03  4.26835e+03  3.27486e+03  1.75000e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
    0.3500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.82142e+03  2.37850e+03  2.33610e+03  1.20387e+03  4.58008e+03  3.84319e+03  4.25134e+03  7.70330e+03  5.82976e+03  8.58733e+03  4.23214e+03  7.95467e+03  8.88167e+03  5.04319e+03  4.61841e+03  7.20891e+03  1.11353e+04  8.63604e+03  3.25711e+03  2.40721e+03  3.57085e+03  5.12245e+03  3.87789e+03  4.26523e+03  2.61350e+03  9.33129e+01  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
    0.4500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.28950e+03  2.07508e+03  4.20129e+03  4.67503e+03  4.90074e+03  2.89156e+03  5.81986e+03  5.45416e+03  7.37128e+03  9.88848e+03  8.84467e+03  1.20870e+04  7.52445e+03  8.22840e+03  5.36079e+03  6.67880e+03  7.12257e+03  3.86013e+03  7.59343e+03  7.16262e+03  5.22878e+03  4.08368e+03  3.75538e+03  5.25065e+03  2.58229e+03  1.08934e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
    0.5500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.73478e+02  2.44233e+03  2.35037e+03  1.90085e+03  2.74577e+03  1.12859e+03  3.51721e+03  3.70509e+03  8.65231e+03  8.78432e+03  6.80033e+03  4.75411e+03  3.56447e+03  5.03322e+03  8.86054e+03  7.49226e+03  4.88513e+03  6.36714e+03  8.80663e+03  3.42777e+03  1.85527e+03  4.02621e+03  4.12085e+03  3.60439e+03  3.06787e+03  2.04393e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
    0.6500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.80938e+03  1.41403e+03  2.70672e+03  1.04939e+03  4.01809e+03  4.18729e+03  3.58390e+03  1.52902e+03  2.83540e+03  2.62660e+03  5.68066e+03  7.89258e+03  6.00274e+03  2.91382e+03  3.41971e+03  5.69868e+03  5.12199e+03  8.68769e+02  5.92864e+03  5.89123e+03  8.10418e+03  8.33577e+03  3.39058e+03  4.39969e+03  3.68651e+03  7.47858e+02  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
    0.7500   0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  3.62160e+03  3.64506e+03  3.81697e+03  8.42030e+02  4.12226e+03  2.33082e+03  3.76778e+03  4.82592e+03  5.59504e+03  2.87616e+03  4.42262e+03  7.47344e+03  5.44056e+03  6.87588e+03  6.33381e+03  3.77095e+03  2.33439e+03  4.02979e+03  7.88043e+03  4.01123e+03  4.78825e+03  2.92350e+03  2.81343e+03  1.50703e+03  1.40250e+03  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00 
